ProfUIN,ProfName,DepartmentName,Age,Gender
5452,Edward Sampson,PHYS,61,Male
5453,Marion Rivera,MUS,30,Female
5454,Natasha Nieto,PHIL,47,Female
5455,Nancy Powell,CHEM,26,Male
5456,Robert Joyner,CHEM,30,Female
5457,Nancy Clements,ART,54,Female
5458,Lillian Caravati,PHIL,32,Male
5459,Marilyn Lloyd,MUS,66,Female
5460,Sharon Whitson,PHYS,43,Male
5461,Brandon Contreras,PHYS,36,Female
5462,Lynda Wilson,HIST,55,Female
5463,Jana Chang,PHIL,26,Female
5464,Neal Waller,MATH,28,Female
5465,Marylyn Delacruz,MUS,45,Female
5466,Janelle Harton,HIST,37,Female
5467,Frank Schoppert,MUS,29,Female
5468,Kathy Wines,STAT,46,Male
5469,Tammy Ramage,ART,55,Male
5470,Salvador Woodworth,MUS,52,Male
5471,William Burgess,ENG,58,Male
5472,Tina Wilcox,ENG,63,Male
5473,Bambi Keyser,MATH,58,Male
5474,Roxie Tompkins,ART,67,Male
5475,Jessie Stewart,STAT,64,Female
5476,Mary Fahey,STAT,58,Male
5477,Flora Davis,MUS,33,Male
5478,Bernard Cuffe,PHIL,41,Male
5479,Luis Gentry,ECE,60,Female
5480,Darrell Manlangit,CHEM,63,Female
5481,Melissa Ivan,PHYS,51,Male
5482,Sophia Figueroa,ASTR,28,Male
5483,Bernice Precythe,ENG,44,Female
5484,Donald Purifoy,PHYS,68,Male
5485,Floyd Massey,MATH,39,Male
5486,Lawrence Perry,CHEM,39,Female
5487,Theo Cathey,PSY,35,Male
5488,Melvin Harkin,ART,28,Female
5489,John Pasey,MATH,58,Male
5490,Robin Constance,ECE,32,Female
5491,Steven Pereira,CHEM,34,Female
5492,Crystal Weech,MATH,37,Male
5493,Ralph Nelson,ART,46,Female
5494,Avis Bania,ECE,40,Male
5495,Debbie Tran,ASTR,58,Male
5496,David Black,ECON,48,Male
5497,Patsy Williams,STAT,67,Male
5498,Lisa Nguyen,ECE,37,Female
5499,Mark Thompson,ART,45,Male
5500,Patrick Clarke,ART,39,Female
5501,Spencer Ivey,STAT,41,Female
5502,Douglas Oliverio,CHEM,35,Female
5503,Joshua Vaquera,ASTR,61,Male
5504,Ralph Gillan,ECE,52,Female
5505,Ruth Jaynes,CSCE,66,Male
5506,Dolores Cadena,MATH,25,Male
5507,William Sills,PSY,42,Female
5508,Virgil James,ECE,51,Female
5509,Misty Tennies,HIST,37,Female
5510,Karen Getz,BIO,66,Male
5511,Lynn Dockery,BIO,59,Female
5512,Susan Merritt,MUS,29,Female
5513,Robert Ortiz,HIST,63,Female
5514,Lynn Braxton,CHEM,60,Male
5515,Isabelle Hardter,HIST,36,Female
5516,Calvin Glandon,HIST,58,Male
5517,Bryan Frantz,ENG,25,Female
5518,Jonathan Cowan,ENG,33,Male
5519,Timothy Free,PHYS,48,Male
5520,Francis Nickel,PHIL,55,Male
5521,Robert Pressley,MATH,29,Female
5522,Erich Shupe,ART,49,Male
5523,James Carrico,ECON,27,Female
5524,Charles Kreiman,PSY,38,Male
5525,Luis Griffin,HIST,50,Female
5526,Peter Salmon,MATH,62,Male
5527,Katrina Pierce,CHEM,26,Female
5528,Rene Young,MATH,31,Female
5529,Donald Piatt,PHYS,42,Male
5530,Mark Thomas,MATH,37,Male
5531,Susan Kendrick,CHEM,39,Female
5532,Cathy Mcelligott,CHEM,43,Female
5533,Hector Bess,MATH,27,Male
5534,Brandon Phillips,MUS,65,Female
5535,Lenore Fleniken,PHIL,55,Female
5536,James Bronson,PHIL,59,Male
5537,Veronica Hansen,MUS,28,Female
5538,Armando Perry,MATH,32,Male
5539,Refugio Flicker,MUS,28,Male
5540,Helen Candler,CSCE,37,Male
5541,Anna Doherty,CHEM,32,Male
5542,Wilhelmina Shackelford,PHIL,46,Male
5543,Karen Harrison,STAT,48,Female
5544,Steven Hummel,ASTR,25,Female
5545,Cora Carwile,ECE,47,Female
5546,Gary Harden,ENG,53,Female
5547,Howard Flores,STAT,52,Female
5548,Blanche Guajardo,BIO,63,Female
5549,Martha Piedra,MUS,52,Male
5550,Jeffrey Bunting,ECE,34,Female
5551,Gerardo Simmons,CSCE,65,Female
5552,Francisco Montoya,ASTR,44,Male
5553,Charles Yoder,ECE,37,Male
5554,John Rust,CHEM,54,Male
5555,Gail Wallace,BIO,64,Female
5556,Esther Hulsey,ECE,25,Female
5557,Bridget Schwab,CHEM,66,Female
5558,William Ellis,ASTR,32,Female
5559,Michael Morse,MATH,62,Male
5560,Jessie Pinon,HIST,36,Female
5561,John Jackson,STAT,32,Female
5562,William Combs,MATH,49,Female
5563,John Ollis,ECON,57,Male
5564,James Paquette,ASTR,47,Male
5565,Doris Bozarth,ECON,67,Male
5566,Joan Balas,ENG,63,Male
5567,Daniel Morales,HIST,38,Male
5568,Gracie Tecuanhuey,ART,55,Female
5569,Philip Thomas,PSY,26,Male
5570,Richard Parris,HIST,49,Male
5571,Zachary Smith,ASTR,64,Male
5572,Peggy Turner,MATH,26,Female
5573,Whitney Bailey,CHEM,45,Female
5574,Linda Wingfield,PSY,30,Female
5575,David Reiber,CSCE,35,Male
5576,Lois Lemon,CHEM,33,Male
5577,Janet Baker,ART,26,Male
5578,Roger Williams,HIST,45,Female
5579,Robert Kearney,ECON,58,Female
5580,Anna Brown,PSY,31,Female
5581,Tyler Barboza,MUS,28,Male
5582,Willa Aleman,ENG,38,Female
5583,Eduardo Rice,ECE,57,Male
5584,Gary Sargent,CHEM,67,Male
5585,Arnold Mcintosh,CSCE,43,Female
5586,Tyler Levasseur,PHIL,57,Male
5587,William Branhan,ENG,34,Female
5588,Bob Hull,BIO,25,Female
5589,Sally Jacquez,HIST,29,Female
5590,Cynthia Graves,PHIL,67,Male
5591,Michael Thomas,MUS,51,Female
5592,Ray Smith,CSCE,63,Male
5593,Patrick Rumph,ECE,32,Male
5594,John Glick,MUS,39,Female
5595,Charles Gresham,ASTR,70,Female
5596,Anthony Manning,PSY,66,Male
5597,Victoria Reeves,ASTR,48,Male
5598,Jeremiah Alexander,ENG,49,Male
5599,Debra Fernandez,PHIL,34,Male
5600,Kristal Arnold,HIST,35,Male
5601,Louis Graf,CHEM,39,Male
5602,Wendy Riggs,ECE,56,Female
5603,Thomas Johnson,ECON,47,Male
5604,Jami Araujo,BIO,65,Male
5605,Marian Kearney,STAT,27,Male
5606,Gilbert Rodriguez,CHEM,69,Female
5607,Teddy Hennigan,PSY,40,Female
5608,Donna Reynolds,PSY,46,Female
5609,Paul Hall,ART,52,Male
5610,Christopher Gravatt,MATH,53,Female
5611,Ben Carter,PHYS,52,Female
5612,Phil Rowell,HIST,67,Male
5613,Richard Frank,CHEM,66,Male
5614,Paulette Neel,ECE,44,Female
5615,Connie Booker,PSY,35,Female
5616,Marjorie Panella,CSCE,64,Male
5617,Evan Russey,CHEM,60,Female
5618,Daniel Bell,MUS,43,Female
5619,Dale Evans,PSY,38,Male
5620,William Lasater,PHIL,36,Female
5621,Katherine Hunter,BIO,59,Male
5622,Christopher Rankins,PHIL,66,Male
5623,Elizabeth Jaye,ENG,65,Male
5624,Jeffrey Figueroa,STAT,38,Female
5625,Donna Gonzalez,CSCE,70,Female
5626,Timothy Harms,BIO,67,Male
5627,Dirk Turner,PHYS,63,Female
5628,Sandra Aigner,PHYS,57,Male
5629,David Mccormick,ART,31,Male
5630,Esther Wade,MUS,29,Female
5631,Elizabeth Mcclinsey,PHYS,45,Male
5632,Shirley Glover,BIO,47,Female
5633,Aimee Chaffin,HIST,45,Male
5634,Elaine Whetzel,MATH,56,Female
5635,Jay Byfield,ART,52,Female
5636,Daniel Perez,ASTR,66,Female
5637,Matthew Brochu,CHEM,64,Female
5638,Ricky Levine,BIO,45,Female
5639,Edward Johnson,BIO,31,Female
5640,Lawrence Medlin,PSY,59,Male
5641,Edna Rice,ECON,69,Male
5642,Anthony Sharp,PSY,30,Male
5643,Roy Edwards,PHYS,26,Female
5644,Rick Williams,HIST,60,Female
5645,Odessa Morrow,ENG,41,Female
5646,Carolyn Evans,CHEM,48,Male
5647,Lynn Oshaughnessy,HIST,53,Female
5648,Julia Denham,ECON,55,Female
5649,Sondra Bryant,CHEM,37,Male
5650,Matthew Bronson,HIST,40,Male
5651,William Bowman,HIST,57,Male
5652,Floyd Rieke,PHIL,40,Male
5653,Bonnie Willet,PHIL,59,Female
5654,Amy Frank,MUS,65,Male
5655,Scott Allen,PSY,52,Male
5656,Diane Jefferson,BIO,38,Female
5657,Lawrence Hoffman,MATH,64,Female
5658,Madeline Schwartz,STAT,44,Female
5659,Wava Sullivan,BIO,25,Female
5660,Victoria Chou,MUS,58,Male
5661,Rebecca Johnson,ART,35,Female
5662,Blanca Haley,MATH,70,Female
5663,Katina Garrett,PHYS,35,Female
5664,Anita Frisina,CHEM,34,Female
5665,Rebecca Peterson,CSCE,52,Male
5666,Tonya Oetzel,PSY,58,Female
5667,Ben Smith,ECON,47,Female
5668,James Giles,ENG,43,Female
5669,Desire Winston,ASTR,58,Female
5670,Kyle Duquette,ENG,64,Female
5671,Michael Lesinski,ASTR,59,Female
5672,Arthur Carney,ENG,53,Male
5673,James Pittman,PHIL,47,Female
5674,Anita Holzman,ECON,50,Female
5675,Jason Pearson,CHEM,38,Male
5676,Antonio Franklin,HIST,28,Female
5677,Donna Miller,STAT,47,Female
5678,Richard Fleming,ECON,45,Male
5679,Jody Jones,ECON,67,Female
5680,Charles Mccormick,PSY,56,Male
5681,Michael Willingham,CSCE,60,Male
5682,Travis Romero,CSCE,28,Female
5683,Vivian Breton,MATH,69,Female
5684,Katie Jones,PHIL,41,Female
5685,Jeff Walker,PHYS,47,Male
5686,David Walker,HIST,56,Male
5687,Thomas Hissem,MATH,45,Male
5688,Jennifer Moore,PHYS,59,Female
5689,Ryan Dewall,PHIL,63,Female
5690,Gina Whitaker,CSCE,60,Female
5691,Mamie Reed,ECON,59,Male
5692,Richard Rodriguez,PSY,56,Female
5693,Megan Fuller,ENG,70,Male
5694,Leah Mattis,ENG,62,Female
5695,Donald Camper,STAT,25,Female
5696,Shaun Bryant,CSCE,61,Female
5697,Lawrence Graham,PSY,63,Female
5698,Virginia Niebaum,ECE,45,Female
5699,Raymond Schiller,BIO,34,Male
5700,Matthew Chen,PHYS,48,Male
5701,Jerome Stewart,CSCE,69,Female
5702,Daniela Dockstader,PHIL,56,Female
5703,Gretchen Williams,ENG,55,Female
5704,Felix Wallen,PHIL,31,Male
5705,Lisa Rodriquez,BIO,58,Male
5706,William Farrior,PHYS,39,Female
5707,Elroy Moss,ECON,51,Female
5708,Ricky Cobb,BIO,39,Female
5709,Andrew Harris,ECE,66,Male
5710,Pauline Hall,ART,51,Female
5711,Fern Turner,BIO,26,Male
5712,Cindy Whitaker,PSY,40,Male
5713,Joseph Bastian,ECE,42,Male
5714,Nicole Patten,MUS,48,Male
5715,Adeline Ballard,BIO,44,Male
5716,Percy Buggs,STAT,33,Male
5717,Debra Shreve,MATH,44,Female
5718,Jane Borrego,BIO,44,Female
5719,Ruth West,PHYS,52,Male
5720,Michael Milburn,CHEM,68,Male
5721,Patricia Lobo,CHEM,34,Female
5722,Maryjane Coleman,BIO,61,Female
5723,Amanda Jordan,ENG,62,Female
5724,Carol Alvarez,CSCE,53,Female
5725,Mona Polk,HIST,31,Female
5726,Adrian Denney,STAT,29,Female
5727,Mark Krulik,HIST,48,Female
5728,Kristie Baez,STAT,38,Female
5729,Christine Strand,PHIL,26,Male
5730,Richard Marchant,PSY,64,Female
5731,Frances Pringle,CSCE,61,Male
5732,Randy Say,MUS,46,Female
5733,Jerome Westmoreland,ECE,42,Female
5734,Evelyn Mcnutt,PHIL,35,Female
5735,Patricia Chaput,CHEM,37,Female
5736,Isela Rivas,ASTR,39,Female
5737,Pamela Auduong,STAT,57,Male
5738,Monica Katz,PHIL,65,Female
5739,Joseph Anderson,PHYS,67,Female
5740,Frank Booker,PHIL,49,Female
5741,Wilson Giacchino,CHEM,52,Male
5742,Williams Brashear,ASTR,70,Female
5743,Jenny Duran,PHYS,45,Male
5744,Brian Smith,BIO,68,Female
5745,Eugene Willis,MUS,29,Male
5746,Roy Hendrix,ART,57,Female
5747,Arthur Vanhorne,PHIL,33,Male
5748,Alice Hurt,PHYS,60,Male
5749,Terrance Light,ASTR,55,Female
5750,Jose Shapiro,BIO,65,Male
5751,Wilma Walker,PHYS,28,Female
5752,Cindy Towns,CSCE,53,Male
5753,Margaret Cook,ENG,70,Male
5754,William Belt,ECON,51,Female
5755,Erma Mcdonald,CHEM,63,Male
5756,Forrest Everts,MATH,38,Female
5757,Nena Barnes,ECON,29,Male
5758,Elizabeth Powell,PSY,34,Female
5759,Mendy Moses,CSCE,31,Male
5760,Emily Ortiz,CSCE,29,Female
5761,David Fowler,ECE,65,Female
5762,Evelina Wisniewski,MUS,39,Female
5763,Robert Lanham,PHYS,55,Female
5764,Rachelle Shearer,ASTR,70,Female
5765,Alberta Graham,CSCE,49,Female
5766,Sara Trueblood,MATH,48,Female
5767,Gregory Bishop,STAT,38,Female
5768,Bernard Hart,ASTR,34,Male
5769,Robert Josilowsky,CSCE,37,Female
5770,Paul Jorstad,ECON,58,Female
5771,Donna Billups,MATH,56,Male
5772,Charles Harding,CHEM,41,Male
5773,Alison Parrish,BIO,54,Female
5774,Stephen Clark,ASTR,31,Female
5775,Luz Musselman,ART,64,Male
5776,Thelma Smith,PHIL,33,Female
5777,Marcela Wisham,STAT,46,Female
5778,William Heard,ART,70,Female
5779,David Rasset,HIST,63,Female
5780,George Bushman,CHEM,39,Female
5781,William Berry,ART,49,Female
5782,Lauretta Wilson,CSCE,52,Female
5783,Tiffany Mannino,MATH,32,Male
5784,Kim Osuna,BIO,35,Male
5785,Richard Miller,PHYS,70,Female
5786,Sharon Halsema,BIO,49,Male
5787,Ashley Shaw,CSCE,45,Female
5788,Francis Wallace,ECON,35,Male
5789,Lawrence Allen,HIST,60,Male
5790,Raul Vang,ENG,60,Female
5791,Travis Harris,ASTR,65,Female
5792,Wanda Lee,ENG,47,Male
5793,Harold Monti,ART,43,Male
5794,Mathew Harris,ASTR,56,Female
5795,Rebecca Moriarty,ECON,55,Female
5796,Patrick Lyon,PHYS,62,Male
5797,Dennis Givens,ECON,30,Male
5798,Hope Wilson,ENG,59,Male
5799,William Tritz,ECON,56,Male
5800,Lois Stephens,MATH,63,Female
5801,Helen Contreras,ECE,66,Male
5802,Julie Morrow,ECE,61,Male
5803,Charles Yawn,MATH,43,Female
5804,Francis Riso,ECON,69,Male
5805,Yolonda Smith,PSY,54,Male
5806,Juliann Goud,STAT,32,Male
5807,Jason Kintner,MATH,61,Male
5808,Kyle Cleveland,PHIL,25,Male
5809,Norma Smith,ENG,34,Female
5810,Glen Ryan,CSCE,61,Male
5811,Angela Bassett,STAT,48,Male
5812,Gerald Douglas,CSCE,48,Female
5813,Luz Brown,ART,63,Female
5814,Laura Munday,MATH,62,Male
5815,Stanley Gray,ENG,59,Female
5816,Dominque Todd,ECON,65,Female
5817,Henry Smith,PHIL,45,Female
5818,Harold Ortiz,ECE,68,Female
5819,Richard Murphy,ECON,32,Female
5820,Lisa Latimer,MUS,33,Female
5821,Elizabeth Ellis,PHIL,45,Female
5822,Michele Garland,BIO,53,Female
5823,Philip Greenlee,CSCE,40,Female
5824,Walter Wellard,ART,42,Female
5825,Jesse Clayton,BIO,66,Male
5826,Jeffrey Felton,CSCE,46,Female
5827,Beatrice Whitling,ENG,33,Female
5828,Francisco Robert,STAT,35,Female
5829,Monica Haugen,PSY,65,Male
5830,Barbara Koski,BIO,45,Male
5831,Sang Owens,MUS,41,Female
5832,Sue Hope,PHYS,36,Female
5833,Paul Garcia,MATH,58,Male
5834,Joetta Pierce,CSCE,50,Female
5835,Bobby Srinvasan,MUS,39,Female
5836,Gary Taylor,STAT,47,Male
5837,Alba Sass,PHIL,25,Female
5838,Shirley Andrews,PHYS,62,Male
5839,Connie Wren,HIST,65,Female
5840,Sarah Collins,PHYS,61,Male
5841,Dianne Millett,ART,38,Male
5842,Susan Scott,ECON,46,Female
5843,Sam Medley,MATH,50,Male
5844,Patricia Despain,MUS,52,Male
5845,Stephen Street,CHEM,53,Male
5846,Charlene Yamakawa,HIST,28,Male
5847,Ernest Brown,PSY,31,Female
5848,Raymond Blouin,PHIL,26,Male
5849,Cleveland Mauldin,CHEM,66,Male
5850,Robert Cianfrini,HIST,69,Female
5851,Curtis Guzman,ECON,53,Male
5852,Harvey Garcia,CSCE,31,Female
5853,Ryan Leach,CSCE,34,Female
5854,Lara Johnson,CHEM,44,Female
5855,Frances Conrad,MATH,37,Male
5856,Suzie Madore,CHEM,64,Male
5857,Aaron Torres,ECON,37,Female
5858,Frances Caruso,CSCE,64,Male
5859,Lillian List,ART,38,Male
5860,Diane Skiles,STAT,50,Male
5861,Wade Pineda,CHEM,62,Male
5862,Larry Crump,HIST,70,Female
5863,Herman Lamm,PSY,56,Male
5864,Denise Lowery,STAT,59,Male
5865,Mark Massey,ECE,50,Male
5866,Delisa Reeder,PSY,45,Male
5867,Charlene Mitchell,ASTR,60,Male
5868,Kari James,ECON,46,Male
5869,Matthew Street,MATH,33,Female
5870,Sheila Newman,HIST,62,Female
5871,Judy Crooms,PHIL,47,Male
5872,Jerry Levy,BIO,47,Male
5873,Austin Chapman,PSY,45,Male
5874,Earl Rimer,ASTR,30,Female
5875,Edward Howard,MATH,64,Male
5876,Betty Aviles,HIST,30,Male
5877,Jennifer Tucker,CSCE,33,Male
5878,Jeffrey Stafford,MUS,30,Female
5879,Dean Griffin,PHYS,32,Male
5880,Ethel Cope,PHYS,52,Female
5881,Jacob Stokes,MUS,55,Female
5882,Bonnie Davis,CHEM,30,Female
5883,Tiffany Todd,MUS,27,Female
5884,Osvaldo Cogar,BIO,51,Male
5885,Rodney Madrid,ASTR,58,Female
5886,Karen Biggs,CHEM,25,Female
5887,James Lucero,PHYS,52,Female
5888,Alexander Almeida,CHEM,31,Female
5889,Katherine Stacy,STAT,63,Male
5890,Margaret Blackwell,ENG,60,Male
5891,Helen Garrett,STAT,63,Female
5892,Thomas Martin,PHIL,59,Male
5893,Steven Coggins,HIST,52,Male
5894,Blanca Stewart,MUS,33,Male
5895,Mary Lyle,MATH,40,Female
5896,Louis Mercedes,PHIL,45,Female
5897,Lee Wilkison,CSCE,33,Female
5898,Leonel Wilson,PHIL,67,Female
5899,Jennifer Marra,MATH,47,Female
5900,Evelyn Klingenberg,ECE,50,Male
5901,Clarence Royal,HIST,49,Male
5902,Margaret Bounds,STAT,31,Female
5903,Susan Kreisher,PHIL,64,Female
5904,Clara Moore,HIST,26,Female
5905,Richard Stern,CSCE,57,Female
5906,Becky Lawrence,ECE,30,Female
5907,Richard Young,PHYS,58,Female
5908,Robert Bunch,ART,55,Female
5909,Clarence Frazier,STAT,54,Male
5910,Rhonda Ogilvie,MATH,38,Male
5911,Ryan Stone,STAT,48,Male
5912,Marian Lewis,ENG,34,Male
5913,Timothy Johnson,ECON,65,Male
5914,Derrick Ahumada,PSY,58,Male
5915,An Davis,ART,27,Female
5916,Jose Bass,CSCE,56,Male
5917,Bruce Reed,ECE,39,Male
5918,Mark Charles,HIST,28,Male
5919,Judy Brase,MATH,39,Female
5920,Cynthia Benson,ART,46,Male
5921,Janet Cole,PHIL,35,Male
5922,Gordon Devine,ENG,61,Male
5923,John Rivera,ENG,35,Female
5924,Stephanie Knapp,MATH,56,Male
5925,Loren Daughtrey,ASTR,52,Male
5926,Adrian Martinez,PHIL,57,Male
5927,Jennifer Yamakawa,ART,57,Male
5928,Duane Clemons,ENG,42,Female
5929,Francis Hirota,MATH,45,Male
5930,Jennifer Hoff,CSCE,67,Female
5931,Victor Chamberland,ASTR,29,Female
5932,Caroline Manternach,CHEM,59,Female
5933,Rita Miller,HIST,65,Male
5934,James Castellano,PHYS,35,Female
5935,Esther Viator,MATH,34,Female
5936,Garland Clark,ECON,40,Male
5937,Tina Reyes,STAT,41,Male
5938,Jeannie Boykin,PSY,32,Female
5939,Christopher Mcquaig,ASTR,42,Female
5940,Donald Ellis,ECE,34,Female
5941,Salome Henderson,ENG,60,Male
5942,William Kunde,ECE,29,Male
5943,Michael Gamble,CSCE,34,Male
5944,Anita Reyna,ECON,43,Female
5945,Robert Gorney,PHIL,34,Male
5946,Jay Foster,CHEM,56,Female
5947,Edna Brannan,ART,37,Female
5948,Benjamin Germann,PSY,60,Male
5949,William Houghton,PHYS,26,Female
5950,Linda Escobar,ECE,60,Female
5951,Willie Blanch,ASTR,46,Female
5952,Amy Shipley,STAT,43,Female
5953,Jill Moore,MATH,53,Male
5954,Kevin Monger,ASTR,26,Male
5955,William Garcia,PHYS,62,Male
5956,Michael Jacobs,ECE,47,Female
5957,Shirley Akers,BIO,42,Female
5958,Donald Barton,PSY,52,Female
5959,Sandra Keller,ECE,50,Male
5960,Mary Fett,PHYS,40,Female
5961,Dale Borges,PHIL,46,Male
5962,Darla Bertholf,MUS,49,Female
5963,James Downs,ENG,64,Male
5964,Saturnina Graff,ENG,26,Female
5965,Alfred Dotson,PHIL,34,Male
5966,Timothy Reid,ASTR,53,Female
5967,Joseph Stremming,PHIL,53,Female
5968,Glenn Maisonet,MUS,26,Female
5969,Sherman Karter,BIO,68,Male
5970,Annette Spears,MATH,59,Female
5971,Robert Kessinger,BIO,52,Male
5972,Alison Connell,ENG,50,Female
5973,Daryl Wilson,STAT,28,Male
5974,Maria Reffett,PSY,66,Female
5975,Patricia Mckethan,BIO,65,Female
5976,Michael Osborne,ENG,40,Male
5977,Aaron Martinez,ECE,54,Male
5978,Julian Kidwell,STAT,35,Male
5979,Brandon Lawson,BIO,58,Female
5980,Louise Ruppert,PHIL,35,Male
5981,Frederick Obrien,MUS,26,Male
5982,Janet Hornsby,MUS,63,Female
5983,Brandy Nagura,STAT,40,Female
5984,Laura Coleman,CSCE,49,Female
5985,Randell Scheffel,ART,54,Female
5986,Michele Capron,MATH,69,Female
5987,Dolores Butterfield,PHYS,49,Male
5988,Matthew Nalepa,ASTR,52,Male
5989,Albert Rose,MATH,25,Male
5990,Tracy Warren,ASTR,58,Female
5991,Daniel Sanders,MATH,31,Male
5992,Franklin Murphy,ECE,66,Female
5993,Latasha Hedgepeth,MUS,69,Female
5994,Kathryn Perry,STAT,63,Female
5995,Oscar Regan,ECE,62,Female
5996,Gary Bousquet,MUS,48,Female
5997,Roger Rhodes,BIO,50,Male
5998,Carroll Smith,PHIL,46,Male
5999,Ashley Cooley,ECE,49,Female
6000,Kyle Pierce,ECON,36,Female
6001,Christopher Scott,ECE,41,Male
6002,Rafael Stuart,MUS,33,Male
6003,Angela Jackson,PSY,45,Female
6004,Orville Cade,ASTR,58,Female
6005,Paula Brown,ENG,38,Male
6006,Florence Ross,HIST,31,Male
6007,Olive Dansereau,ECE,69,Male
6008,Betty Whitmire,BIO,30,Male
6009,Samuel Simmons,ART,59,Female
6010,David Okelley,STAT,41,Female
6011,Misty Williams,PHIL,67,Male
6012,Cyndy Gartin,ECON,44,Female
6013,Juan Neuman,PHYS,65,Male
6014,Inez Gonzalez,ASTR,42,Female
6015,David Chery,ART,46,Female
6016,Chad Mann,PHIL,27,Male
6017,Manuel Hansen,MATH,57,Male
6018,George Smith,ECE,29,Male
6019,Larry Reid,ECON,29,Female
6020,Zenobia Morquecho,MATH,34,Male
6021,James Craven,ASTR,34,Female
6022,Micheal Diaz,ECON,42,Female
6023,Corine King,MATH,55,Male
6024,Sean Grays,ECON,48,Male
6025,Yolanda Davis,PSY,29,Male
6026,Adelina Mayes,HIST,46,Female
6027,Russell Scott,ASTR,59,Male
6028,Sharmaine Shepherd,PHYS,40,Female
6029,Carmen Giese,ASTR,55,Female
6030,Michele Moses,STAT,28,Female
6031,Jeanna Mesias,STAT,46,Female
6032,Kasey Wade,ECE,47,Male
6033,Steven Mcdougall,MATH,49,Male
6034,Timothy Bond,BIO,42,Female
6035,Linda Mcallister,ASTR,68,Male
6036,Robert Thomas,ART,30,Male
6037,Clara Rayner,CSCE,25,Female
6038,Brett Beshears,ASTR,70,Female
6039,Thomas Mcintyre,BIO,41,Female
6040,Peter Debuhr,MATH,44,Female
6041,Timothy Bussey,MUS,46,Female
6042,Earl Ruiz,CHEM,45,Male
6043,Lucille Holloman,BIO,30,Female
6044,Pearl Ave,MATH,67,Male
6045,Julian Young,ENG,54,Female
6046,James Knotts,ECE,39,Male
6047,Rebecca Smith,PSY,35,Female
6048,Allison Braxton,BIO,43,Female
6049,Oneida Childers,STAT,70,Male
6050,Raquel Davis,STAT,40,Male
6051,Louise Durham,PSY,51,Female
6052,Theodore Johnson,MUS,34,Female
6053,Melissa Montgomery,CSCE,49,Female
6054,Lewis Ford,CHEM,47,Female
6055,Jason Dunn,PHYS,64,Female
6056,Joann Torres,HIST,48,Female
6057,Loretta Perez,ECON,32,Female
6058,Stacie Pelote,PHYS,41,Male
6059,Barbara Conroy,ART,41,Female
6060,Alana Ray,ASTR,25,Female
6061,Elsa Martin,MATH,40,Female
6062,Adele White,MATH,27,Male
6063,Todd Beaulieu,STAT,53,Female
6064,Gregory Perry,ART,62,Female
6065,Mark Baum,MATH,70,Female
6066,David Roberson,MUS,48,Male
6067,Veronica Carns,ECON,35,Male
6068,Jeremy Stephens,STAT,68,Male
6069,Elsa Porche,MATH,45,Female
6070,Steve Schrag,MUS,44,Female
6071,Kenneth Mcdaniel,ASTR,52,Male
6072,Alice Nunez,PHYS,58,Male
6073,Harvey Ramirez,ECON,41,Female
6074,Stephen Melchor,CHEM,55,Female
6075,Morris Bridgette,PSY,47,Female
6076,John Buxton,ECE,37,Female
6077,Linda Schmig,PHYS,38,Male
6078,Herbert Ricks,CHEM,58,Female
6079,Eugene White,CSCE,60,Female
6080,Philip Flatt,ASTR,38,Female
6081,Jennifer Waltz,PHYS,34,Female
6082,Rodney Billiot,BIO,31,Male
6083,Paul Miramontes,PSY,58,Male
6084,Tad Henderson,PHYS,36,Male
6085,Sarah Newell,PSY,47,Male
6086,Beth Hunter,PHYS,51,Female
6087,Esther Ramos,ASTR,53,Male
6088,Michael Lopez,ASTR,65,Male
6089,Kenya Garcia,MATH,58,Male
6090,Danny Montoya,ASTR,51,Female
6091,Earnestine Schober,ECON,52,Male
6092,Angela Michaelis,STAT,47,Female
6093,Jamie Estrada,PHIL,31,Female
6094,George Howland,HIST,44,Female
6095,Andrea Simon,ASTR,43,Female
6096,Benjamin Houk,ENG,49,Female
6097,Tonie Turner,ECE,29,Male
6098,Mary Williams,PHYS,52,Female
6099,Deborah Gibson,CSCE,56,Male
6100,Lisa Bailey,ECE,68,Female
6101,Christopher Dunn,CSCE,47,Female
6102,Steven Hamblin,ENG,31,Female
6103,Glenn Johnson,HIST,61,Male
6104,Leon Pulliam,CHEM,69,Male
6105,Larry Cruz,ASTR,61,Female
