UIN,StuName,BirthYear,Gender,Phone,Major
19306,Jesse Brewer,1999,Male,7.723785603,Psychology
19307,Jeni Cunningham,2004,Male,9.464037949,Engineering
19308,John Miller,2003,Male,6.194706332,Psychology
19309,Gerald Hines,1999,Male,5.926584233,Computer Science
19310,Hailey Conrad,2003,Male,7.552104806,Music
19311,Theresa Carter,2002,Male,7.57900535,History
19312,Charles Harris,2004,Male,5.82740229,Chemistry
19313,Oliver Rhoades,2002,Female,2.949228235,Astronomy
19314,John Bishop,2001,Female,6.58959332,Biology
19315,Edward Noyes,2001,Female,7.43362973,Statistics
19316,Theresa Milne,2002,Female,4.524092769,Engineering
19317,Gwen Moran,2001,Male,5.707587726,Physics
19318,Donna Jones,2003,Male,2.546456234,Astronomy
19319,Lester Diaz,2003,Female,9.637333604,Art
19320,Edgar Casey,2001,Male,9.68511054,Astronomy
19321,Jamie Buoy,2004,Male,8.244884099,Psychology
19322,Catherine Harten,2001,Female,7.615942049,Economics
19323,Sarah Paquette,2002,Male,6.822744826,Biology
19324,Joseph Tucker,2003,Male,1.677468653,Art
19325,Sidney Smith,2003,Male,9.886325373,Biology
19326,Valerie Bowers,2005,Female,5.460825746,Music
19327,Louise Curry,2000,Female,1.515597815,Art
19328,Jeff Render,2005,Male,5.58685829,Statistics
19329,Michael David,2005,Female,6.891593537,Economics
19330,Samuel Sturm,1999,Male,7.909765423,Mathematics
19331,Eric Ehrlich,2001,Female,9.49378805,History
19332,Phyllis Doucette,1999,Female,6.791031997,Biology
19333,Matthew Williams,2004,Male,5.481997991,Astronomy
19334,Jamie Dexter,2004,Male,8.367581036,Philosophy
19335,Leah Franklin,2004,Female,5.669757426,Physics
19336,Barbara Roy,2000,Female,6.920537648,Engineering
19337,Scott Melara,2002,Male,7.669845908,Mathematics
19338,Mary Brannon,2004,Male,8.137019767,Electrical Eng
19339,Penny Romero,2004,Female,4.205376487,Physics
19340,John Berner,2003,Female,9.145868639,Statistics
19341,Francis Hale,2002,Male,9.9487936,Computer Science
19342,Kathryn Harrison,2005,Male,4.778479673,Biology
19343,Latoya Brown,2004,Male,6.547709,Music
19344,Yajaira Hodges,2005,Female,5.27908837,Mathematics
19345,Thomas Williams,1999,Female,2.642181978,Statistics
19346,Kathy Britt,2000,Male,1.816950862,Computer Science
19347,Janet Rollins,1999,Female,4.386743217,Physics
19348,Johnathan Johnson,2001,Male,6.316572424,Chemistry
19349,Bryan Heinrich,2000,Male,3.959370402,Philosophy
19350,Milford Smith,2002,Male,4.670294613,Astronomy
19351,Carolyn Ulrich,2004,Female,1.932836104,Mathematics
19352,Brian Walker,2002,Male,1.159917046,Music
19353,Darrel Smith,2000,Male,7.187948356,Physics
19354,Linda Murray,2004,Female,2.256102197,Music
19355,Alexandra Merwin,1999,Male,1.349259501,Physics
19356,Cathy Richard,1999,Female,9.632259995,History
19357,Timothy Abbott,1999,Female,3.852352086,History
19358,Bart Cherry,1999,Female,8.641275283,Astronomy
19359,Jeffrey Payne,2001,Male,8.316238616,Astronomy
19360,Ronda Hills,2001,Male,1.98314469,Music
19361,Michael Edwards,2001,Female,8.326750811,Physics
19362,John Oneal,1999,Female,6.36729786,Astronomy
19363,Antonio Taylor,1999,Female,4.460463025,Art
19364,Cecilia White,2002,Male,7.298482901,Chemistry
19365,Alisha Stevens,2002,Female,6.706151526,Art
19366,David Cosby,2002,Female,6.95048224,Economics
19367,Bill Thomas,2005,Female,1.559446229,Engineering
19368,Joshua Billingsley,2001,Female,5.98812511,Economics
19369,Mario Hance,2005,Female,1.281381626,Electrical Eng
19370,Fred Morris,2002,Female,8.622177689,History
19371,Mary Mellen,2000,Male,7.576375538,Philosophy
19372,Laura Tosh,2004,Male,1.905308489,Biology
19373,Andrew Jackson,2002,Male,5.996544479,History
19374,Jay Eichmann,2003,Female,9.442125976,Art
19375,Martha Taylor,2000,Female,7.511440375,Computer Science
19376,Ramon Elrod,2001,Male,9.583240233,Art
19377,Jeffrey Gardner,2005,Female,8.120470718,Physics
19378,Tamisha Starnes,2004,Male,5.51302916,Astronomy
19379,Edna Thresher,1999,Female,2.49762389,Engineering
19380,James Babb,2000,Male,8.751481034,Electrical Eng
19381,Isabel Honea,2005,Female,8.118675702,Engineering
19382,Robert Moore,2004,Male,4.187427792,Biology
19383,Alexandra Deleo,2001,Male,1.998554635,Philosophy
19384,Joan Bloom,2001,Male,1.5737817,Mathematics
19385,Jeffrey Wolfe,2004,Female,3.183649488,Philosophy
19386,Lynn Negbenebor,2000,Male,4.112411186,History
19387,David Gallagher,2005,Male,2.549758076,Physics
19388,Rene Soto,2001,Female,6.849187,Philosophy
19389,Gary Boyd,2002,Female,3.166061462,Art
19390,James Brown,1999,Female,7.99727219,Computer Science
19391,Scott Moniz,2005,Female,8.785271416,Psychology
19392,Peter Anderson,2004,Female,6.971626526,Chemistry
19393,Michelle Mercado,2001,Female,5.116379646,Statistics
19394,Andre Denmon,2000,Female,9.396128521,History
19395,Debra Barwick,2004,Male,1.179326117,History
19396,Jason Snider,2005,Male,9.378147995,Statistics
19397,Romana Milhorn,2005,Female,5.47422272,Economics
19398,Jorge Christopher,2003,Male,9.75503019,Astronomy
19399,Kay Andrews,2000,Male,1.69442225,Computer Science
19400,Ingrid Corea,2005,Male,9.236438138,Engineering
19401,Donald Alsdon,2000,Female,6.722360362,Economics
19402,Helen Shryock,2000,Male,7.138458918,Art
19403,Ricardo Taylor,2003,Male,1.589699979,Mathematics
19404,Pok Johnson,2000,Male,9.695113262,Music
19405,Eugene Martinez,2002,Female,5.154422353,Electrical Eng
19406,Oliver Schmid,1999,Male,7.537733994,Biology
19407,Michael Watson,2000,Male,6.994691412,Engineering
19408,John Waggoner,2001,Female,8.750389902,Music
19409,Justin Griffith,2005,Female,8.784341676,Mathematics
19410,Jimmy Richardson,2005,Male,4.420904741,Mathematics
19411,Valerie Shannon,2005,Female,4.570191581,Psychology
19412,Paul Morrow,2001,Female,5.81745562,Statistics
19413,Stevie Mallin,1999,Female,7.607769855,Chemistry
19414,Kari Klein,2002,Female,4.828782404,Philosophy
19415,Carlos Yeater,2003,Female,6.553044001,Music
19416,Daniel Huber,2005,Male,9.356062587,Engineering
19417,Owen Johnson,1999,Female,4.871894085,Psychology
19418,John Belden,2001,Female,1.750850052,Philosophy
19419,Joseph Kirk,2004,Female,9.34491022,Economics
19420,Jaqueline Gossett,2000,Male,2.506181252,Art
19421,Albert Vancamp,2002,Male,2.649795329,Biology
19422,Sylvia Hall,2004,Male,1.790370622,Computer Science
19423,Tena Dailey,2003,Male,9.486619065,Biology
19424,Ralph Boyles,2000,Male,5.56503776,Economics
19425,James Keith,2004,Female,2.892702743,Statistics
19426,Margaret Akins,1999,Male,4.36242674,Chemistry
19427,Martin Diederich,2000,Male,2.312415673,Computer Science
19428,Dolores Emond,1999,Male,3.535081661,Engineering
19429,Ross White,1999,Male,6.363707596,Psychology
19430,Donna Randle,2003,Male,5.21932601,Art
19431,Marie Rhodes,2005,Female,8.125317309,Mathematics
19432,Lewis Walker,2003,Male,2.157480772,Chemistry
19433,Patrick Boudreau,2003,Male,7.71715664,Economics
19434,Catherine Gebhard,2001,Male,3.963990158,Physics
19435,Eric Conway,2004,Male,6.16521104,History
19436,Leanne Lucio,1999,Male,3.815145285,History
19437,Ashley Madsen,2002,Male,6.270037064,Mathematics
19438,Shiela Merritt,2000,Male,9.174533057,Art
19439,Nyla Clark,2000,Male,7.390139042,History
19440,Rufus Vilven,2001,Female,6.312128922,Engineering
19441,Carol Miller,2005,Female,8.22400926,Engineering
19442,Christopher Garner,2002,Male,9.29193479,Chemistry
19443,Willie Wilson,1999,Female,9.115770294,Computer Science
19444,Douglas Anderson,2004,Female,6.323784492,Astronomy
19445,Michael Swenson,1999,Female,8.404992961,Art
19446,Barbara Caldwell,2004,Female,3.942424842,Mathematics
19447,Jill Highsmith,2002,Male,6.174715245,Statistics
19448,Annie Rachal,1999,Female,7.597345652,Computer Science
19449,Jeffrey Prost,2004,Female,2.719049636,Economics
19450,John Forbes,2000,Female,6.334470808,Astronomy
19451,Sofia Wolfe,1999,Female,5.872410564,Engineering
19452,John Ardis,2005,Female,2.765911928,Economics
19453,Roman Stewart,2000,Female,9.969709668,Philosophy
19454,Gladys Luster,1999,Female,1.770626588,Astronomy
19455,Michael Bromley,2005,Female,7.81684477,Statistics
19456,Maryjane Volz,2004,Female,6.954420865,Psychology
19457,James Taylor,2002,Female,7.916242789,Philosophy
19458,Kevin Smith,2005,Female,8.363584244,Art
19459,Jennie Kelly,2001,Female,8.232793424,Biology
19460,William Silva,2005,Female,2.518774744,Engineering
19461,Stephen Nelson,2001,Male,2.3147775,Music
19462,George Bullock,2004,Male,6.393588885,Mathematics
19463,Humberto Carmack,2000,Male,8.578414529,Computer Science
19464,Patricia Williams,2004,Female,7.808202697,Chemistry
19465,Virginia Boyd,1999,Male,8.973751364,Music
19466,Ethel Owens,2004,Female,4.235150598,Statistics
19467,Vicki Neal,2002,Female,8.120865157,Psychology
19468,Keith Orourke,2003,Female,8.545316991,Chemistry
19469,Vanessa Costello,2002,Male,9.75497418,Statistics
19470,Lera Graddy,2000,Female,3.298121092,Electrical Eng
19471,Charles Cota,2004,Male,7.14659641,Mathematics
19472,Virginia Romero,2005,Female,3.663212498,Electrical Eng
19473,Lonnie Hoff,2004,Male,6.465329554,Statistics
19474,Linda Barron,1999,Male,1.914143233,Physics
19475,Mary Levesque,2002,Male,1.249391466,Biology
19476,Aaron Fote,2004,Male,2.482839627,Computer Science
19477,Rosa Wade,2004,Female,8.614901506,History
19478,Lanny Demby,2003,Male,7.530980119,Physics
19479,Nicole Post,2005,Female,9.973241363,Computer Science
19480,Monica Coles,2004,Female,1.346593412,Art
19481,Henrietta Crawford,1999,Male,1.788626921,Art
19482,Christopher Williams,2001,Male,4.870810786,Music
19483,Michael Mau,2003,Male,5.334238237,Astronomy
19484,Jenelle White,2005,Male,1.768314829,Economics
19485,Joan Mosconi,2004,Female,4.792137711,Philosophy
19486,Donny Echols,1999,Female,8.556287451,Computer Science
19487,Julia Greenberg,2000,Female,3.412799657,History
19488,Vickey Carroll,1999,Female,6.179034333,History
19489,Laura Barber,2001,Male,8.683534372,Physics
19490,Shirley Pellegrino,2001,Male,2.754758274,Economics
19491,Abbie Salo,2004,Male,2.889481926,Economics
19492,Donnie Levy,2004,Female,3.202949461,Computer Science
19493,Joseph Kinder,2000,Male,3.51369661,Biology
19494,Francis Schrandt,2004,Female,6.554900891,Electrical Eng
19495,Sarah Blue,2003,Female,5.67197886,Mathematics
19496,Joshua Glover,2005,Female,8.95609535,Computer Science
19497,Troy Beasley,1999,Male,9.51745745,Biology
19498,Terry Doyel,2005,Female,4.709613652,Electrical Eng
19499,Ann Green,1999,Female,3.59640142,Mathematics
19500,Cynthia Sparano,2002,Male,5.359416578,Psychology
19501,Walter Takemura,2002,Female,8.794647712,Psychology
19502,Johnny Mcdowell,1999,Female,9.506380712,Economics
19503,Geralyn Babb,2004,Female,4.288537,Chemistry
19504,Charlie Legrand,2004,Female,2.53506976,Statistics
19505,Rene Grant,2003,Female,4.129193738,Art
19506,Anthony Squines,1999,Female,2.428103305,Computer Science
19507,Bobby Hamburger,2001,Female,6.594710183,Music
19508,Denise Boudreaux,2005,Male,7.187118321,History
19509,Laura Cowie,2001,Male,7.734585287,Computer Science
19510,Tianna White,2001,Male,2.448394812,Computer Science
19511,Kelly Qualls,2005,Female,8.50155978,Economics
19512,Richard Marshall,2001,Female,3.246319201,Mathematics
19513,Virginia Bull,2002,Female,7.262195653,Physics
19514,Rhonda Rothman,2001,Male,9.168920206,Physics
19515,Dan Wunderlich,1999,Male,1.322108756,Mathematics
19516,Leroy Hall,2002,Male,1.796474316,Physics
19517,James Fletcher,2005,Female,6.878012384,Astronomy
19518,Gregory Millet,2003,Male,9.287985346,History
19519,Evelyn Heenan,2003,Female,7.476308353,Chemistry
19520,Roscoe Spencer,2005,Male,9.998185177,Mathematics
19521,Corey Sigler,2002,Male,3.151212635,History
19522,Wendy Miller,2000,Male,3.270502982,Chemistry
19523,Ruben Odea,1999,Male,4.21792972,Psychology
19524,Mary Harrison,2002,Male,5.96841592,Economics
19525,Janis Mcknight,2000,Female,2.794435427,Biology
19526,Francisco Muresan,2001,Male,1.148495064,History
19527,Jannie Bayne,2005,Male,8.193492026,Engineering
19528,Roy Carvalho,2002,Male,2.118791235,Economics
19529,Felecia Larson,2004,Male,1.120925343,Music
19530,Sandy Edmunds,2001,Male,8.995547077,Art
19531,Robert Williams,2001,Male,9.150278763,Electrical Eng
19532,Felix Acker,2003,Female,7.879712398,Computer Science
19533,Adam Newstead,2005,Female,1.636676724,Engineering
19534,Melissa House,2004,Male,4.424750523,Physics
19535,Rebeca Hitzeman,2004,Female,2.195189043,Electrical Eng
19536,Fred Clark,2001,Male,7.388660565,Philosophy
19537,Benita Zepeda,2005,Male,8.500897088,Astronomy
19538,Diane Barksdale,2001,Male,7.23695477,Engineering
19539,Shari Gavenda,2004,Female,4.163288363,Economics
19540,Rosa Burrus,2005,Male,2.756281455,Biology
19541,Erik Griego,2004,Female,8.578256519,Electrical Eng
19542,Arthur Waters,2002,Female,3.628943969,Engineering
19543,Solomon Cannon,1999,Female,7.40067212,Philosophy
19544,Martin Harrington,2002,Male,6.258418221,History
19545,Michael Owens,2004,Male,8.804553407,Statistics
19546,John Moffatt,2000,Female,7.679749386,Biology
19547,Griselda Ortega,2000,Female,9.451350105,Philosophy
19548,Leroy Smith,2001,Male,6.975742,Physics
19549,Bessie Ashburn,2004,Female,3.70279475,Physics
19550,Roger Montgomery,1999,Male,8.505065707,Electrical Eng
19551,Kathy Hall,2005,Female,2.520168144,History
19552,Joanne Grear,2000,Female,1.770350822,Chemistry
19553,Abraham Randall,2001,Female,5.218538141,Physics
19554,Stanley Nelson,2001,Male,4.722258086,Psychology
19555,Douglas Smith,1999,Female,2.479289998,Psychology
19556,Sondra Stover,1999,Female,5.932906722,History
19557,Carole Oglesby,2002,Male,5.54824804,Art
19558,Patrick Kim,1999,Male,3.375518015,Philosophy
19559,Lolita Mickell,1999,Male,1.723338429,Economics
19560,Angelo Westphal,2004,Male,5.777937865,Chemistry
19561,Richard Mcclure,2005,Female,7.221728602,Physics
19562,Lila Hodges,2004,Female,1.309203015,Philosophy
19563,Stacy Romo,2000,Male,4.718457697,Engineering
19564,James Arnold,2004,Female,6.73907981,Philosophy
19565,George Sanchez,2004,Female,6.347223687,Psychology
19566,Walter Goering,2002,Male,4.453618342,Philosophy
19567,Johnnie Boesiger,2004,Male,6.814135288,Art
19568,Kari Riley,2000,Female,6.386517153,Engineering
19569,Scot Craig,2004,Female,9.634722946,Electrical Eng
19570,Joe Dodson,1999,Female,2.953891892,Art
19571,Albert Barnes,2004,Male,1.706753653,Music
19572,Hazel Kirtland,2001,Male,6.632484024,Computer Science
19573,Milton Basye,2001,Female,4.900787976,Electrical Eng
19574,Richard Ranalli,2000,Male,7.699002533,Philosophy
19575,Harold Smith,2005,Female,6.622035767,Biology
19576,Angela Bertrand,2000,Male,8.716186152,Physics
19577,Opal Mckinney,2001,Male,7.768290737,Electrical Eng
19578,Terry Price,2000,Female,6.825160237,Mathematics
19579,Mary Collom,2000,Male,6.893658799,Computer Science
19580,Lisa Acevedo,2004,Female,8.56177602,Statistics
19581,Darline Mead,2003,Female,1.676078371,Chemistry
19582,Doris Williams,2000,Male,4.803862211,Physics
19583,Daniel Mcdonald,2003,Female,6.32214116,Philosophy
19584,Gloria Hewitt,2002,Female,3.212037248,Art
19585,Robert Riina,2001,Male,6.327995597,Economics
19586,Lauren Moss,1999,Female,5.464158803,Engineering
19587,Charles Morales,1999,Male,7.132125927,Philosophy
19588,Vivian Williamson,2000,Male,8.372671641,History
19589,Nicholas Agee,2000,Female,7.871770681,Chemistry
19590,Daniel Emanuele,1999,Female,7.220324573,Music
19591,David Turner,2004,Female,5.72783791,Computer Science
19592,Carla Vinson,2000,Male,5.705685718,Art
19593,Luis Mitani,2000,Male,8.329400672,Music
19594,Mary Moore,2000,Male,1.594082781,Statistics
19595,Barbara Rodriguez,2004,Female,5.950692041,Physics
19596,Vivian Miller,2004,Female,6.70785059,Chemistry
19597,Rose Wagaman,1999,Male,5.696646696,Chemistry
19598,Patrica Larsen,2000,Female,2.506300777,Music
19599,Kari Chavez,2003,Female,1.198386794,Biology
19600,Chester Bobeck,1999,Male,7.87265086,Psychology
19601,Kellie Ellis,2001,Male,6.943877136,Statistics
19602,Angelina Jacobs,2002,Female,6.419751148,Physics
19603,Douglas Dailey,2002,Female,8.815423495,Psychology
19604,Robert Terry,2003,Female,7.403901922,Biology
19605,James Delrio,2001,Male,8.357662709,Economics
19606,Charlotte Thomas,2003,Male,8.128265321,Astronomy
19607,Sharon Willis,1999,Female,5.303861949,Computer Science
19608,Robert Johnson,2001,Male,1.121295454,Art
19609,Gary Bowman,2003,Female,1.101265925,Astronomy
19610,Darius Rigney,2004,Male,1.92247015,Economics
19611,Robert Sullivan,1999,Male,3.285754597,Psychology
19612,Grace Boisen,2005,Male,3.2493918,Computer Science
19613,Mary Wilder,2000,Male,5.629390557,Electrical Eng
19614,Genevieve Brown,2005,Male,9.13183947,Physics
19615,Ruth Robertson,2001,Female,1.134636766,Chemistry
19616,Eric Taylor,2001,Female,5.788607811,Art
19617,Robert Carrier,2003,Female,4.792136521,Economics
19618,Wayne Breaux,2002,Female,5.636138177,Art
19619,Betty Gray,2005,Male,2.707090327,Art
19620,Eric Rivers,2001,Female,7.325667845,Electrical Eng
19621,Benjamin Carder,2002,Female,9.3269789,Music
19622,Charles Smith,2004,Male,9.588298144,Music
19623,Juan Dow,1999,Male,8.522761612,Music
19624,Michael Kotson,2004,Female,1.157206337,Electrical Eng
19625,James Bash,2002,Female,9.227050462,Mathematics
19626,Dorthy Horn,2000,Male,7.445501146,Music
19627,James Michaelson,1999,Male,8.146401384,Electrical Eng
19628,Evelyn Raderstorf,2001,Female,8.211136796,Chemistry
19629,Sandra Desalvo,2003,Female,8.809486523,Astronomy
19630,Robert Mullen,2003,Female,7.635541106,Engineering
19631,Anna Turner,2002,Male,9.7576944,Physics
19632,Milo Lysiak,2003,Female,5.382143594,Engineering
19633,Horacio Phillips,1999,Female,5.89914613,Economics
19634,Christopher Walker,2002,Male,1.834790238,Philosophy
19635,Wm Mccall,2001,Male,7.7040733,Economics
19636,Robert Boothe,2002,Female,6.677227407,Astronomy
19637,Stephanie Schneider,2000,Male,3.476007497,Mathematics
19638,Sarah Nelson,2003,Female,7.887799888,Engineering
19639,Maris Stinchfield,2002,Male,8.65118681,Biology
19640,John Reid,1999,Male,9.428819175,Mathematics
19641,Bernard Vasile,2003,Male,8.929640669,Chemistry
19642,Kay Cooper,2004,Male,2.389037263,Computer Science
19643,William Vanetta,1999,Male,8.136710784,Computer Science
19644,Francis Martin,2000,Female,8.847877143,Engineering
19645,Patsy Droessler,2000,Female,6.776308453,Statistics
19646,Elizabeth Davis,2002,Female,5.73078335,Engineering
